"","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"2359",0,0,0,0,1,0,0,1,1,2
"2360",0,0,0,0,0,0,0,0,0,0
"2361",1,1,0,2,0,0,0,0,0,0
"2362",0,0,0,0,0,0,0,0,0,0
"2363",0,0,0,1,1,0,0,0,0,2
"2364",0,0,0,0,0,0,0,0,0,1
"2365",0,0,0,0,1,0,0,0,0,1
"2366",0,1,0,0,1,0,0,0,0,2
"2367",0,0,0,1,1,0,1,0,0,1
"2368",0,0,0,0,0,0,0,0,0,0
"2369",0,0,0,0,1,0,0,0,1,1
"2370",0,0,0,0,1,0,0,0,0,1
"2371",0,0,0,0,1,0,0,0,0,1
"2372",0,0,0,0,0,0,0,0,0,0
"2373",0,0,0,0,0,0,0,2,0,1
"2374",0,0,0,0,0,0,0,0,0,1
"2375",0,1,0,0,1,0,0,0,0,1
"2376",0,4,0,0,2,1,3,1,1,2
"2377",0,0,0,0,0,0,0,0,0,0
"2378",1,0,1,0,0,2,0,0,2,0
"2379",0,0,0,0,0,0,0,0,0,1
"2380",0,0,0,0,1,0,0,1,0,2
"2381",0,0,0,0,0,0,0,0,0,0
"2382",0,0,0,0,1,0,0,0,0,1
"2383",0,0,0,0,0,0,0,0,1,1
"2384",1,3,2,1,1,0,1,2,2,2
"2385",0,0,0,0,0,0,0,0,0,0
"2386",0,0,0,1,1,0,0,1,0,2
"2387",0,1,0,1,1,0,1,1,0,1
"2388",1,2,1,2,1,1,2,2,1,1
"2389",0,1,0,0,1,0,1,0,0,1
"2390",0,0,0,0,1,0,0,0,0,2
"2391",0,1,0,0,0,2,0,2,2,2
"2392",0,0,0,0,0,0,0,0,0,1
"2393",0,1,0,1,0,0,0,0,0,0
"2394",0,0,0,0,0,0,0,0,0,0
"2395",0,1,0,0,0,0,0,0,0,0
"2396",0,0,0,0,0,0,0,0,0,0
"2397",0,0,0,0,1,0,0,1,0,1
"2398",0,0,0,0,0,0,0,0,0,0
"2399",0,1,0,0,0,0,0,0,0,0
"2400",0,2,0,0,1,0,1,1,0,1
"2401",0,0,0,0,1,0,0,1,0,2
"2402",0,1,0,0,1,0,0,0,0,1
"2403",0,0,0,0,1,0,0,0,0,1
"2404",1,1,1,1,1,0,0,1,0,1
"2405",0,0,0,0,0,0,0,0,0,1
"2406",0,0,0,0,0,0,0,0,0,0
"2407",0,0,0,0,0,0,0,0,0,0
"2408",0,0,0,1,1,0,0,0,0,1
"2409",0,1,0,0,1,0,1,1,0,1
"2410",0,0,0,1,0,0,0,0,0,0
"2411",0,1,0,0,2,0,0,0,0,2
"2412",0,2,0,1,1,0,2,2,0,2
"2413",0,2,0,2,1,0,0,0,0,3
"2414",0,1,0,0,0,0,0,0,0,0
"2415",1,1,0,0,2,0,1,1,1,2
"2416",0,2,0,1,1,0,2,1,0,1
"2417",0,1,0,0,1,0,1,1,0,1
"2418",0,1,0,0,1,0,1,1,0,2
"2419",0,0,0,0,0,0,0,0,0,0
"2420",0,0,0,0,0,0,0,0,0,0
"2421",0,0,0,1,1,0,0,0,0,1
"2422",0,1,0,0,1,0,0,1,0,1
"2423",0,2,0,0,1,0,1,2,0,2
"2424",0,1,0,1,0,0,0,0,0,0
"2425",0,0,0,0,1,1,0,0,0,1
"2426",0,2,0,0,1,0,1,1,0,1
"2427",0,1,0,0,1,0,1,1,0,1
"2428",1,1,1,1,1,1,1,1,1,2
"2429",0,0,0,0,1,0,0,0,0,1
"2430",0,0,0,0,0,0,0,0,0,1
"2431",0,0,0,0,0,0,0,0,0,0
"2432",0,2,0,0,1,0,0,1,0,2
"2433",0,1,0,0,0,0,0,0,0,1
"2434",0,0,0,0,0,0,0,0,0,0
"2435",0,1,0,0,1,0,0,1,0,1
"2436",0,0,0,0,0,0,0,0,0,1
"2437",0,0,0,0,0,0,0,0,0,0
"2438",0,1,0,0,1,0,1,1,0,1
"2439",0,0,0,0,1,0,0,0,0,1
"2440",0,1,0,0,0,0,0,0,2,0
"2441",0,0,0,0,0,0,0,0,0,1
"2442",0,0,0,0,0,0,0,0,0,0
"2443",1,1,2,0,0,0,1,1,1,0
"2444",0,0,0,0,0,0,0,0,0,0
"2445",0,0,0,0,0,0,0,0,0,0
"2446",0,2,0,0,3,0,0,2,0,3
"2447",0,1,0,0,1,0,1,1,0,1
"2448",0,0,0,0,0,0,0,0,0,0
"2449",0,0,0,0,0,0,0,0,0,0
"2450",0,0,0,0,1,0,0,0,0,1
"2451",0,1,1,0,2,2,0,2,1,2
"2452",0,1,0,0,1,0,0,1,1,2
"2453",0,0,0,0,0,0,0,0,0,0
"2454",0,1,0,0,0,0,0,0,0,1
"2455",0,0,0,0,0,0,0,0,0,0
"2456",0,0,0,0,0,0,0,0,0,0
"2457",0,0,0,0,0,0,0,1,0,2
"2458",0,0,0,0,2,1,0,1,0,3
"2459",0,2,0,0,3,0,1,1,0,3
"2460",0,0,0,0,1,1,0,0,0,1
"2461",0,0,0,0,0,0,0,0,0,0
"2462",1,1,2,1,0,1,0,0,2,1
"2463",0,0,0,0,1,0,0,0,0,1
"2464",0,0,0,0,1,0,0,0,0,1
"2465",0,1,0,0,2,1,0,1,0,2
"2466",0,0,0,0,2,0,1,1,0,2
"2467",0,0,0,1,1,1,1,0,1,2
"2468",0,0,0,0,2,0,0,1,0,2
"2469",0,2,0,0,2,0,1,2,0,2
"2470",0,0,0,1,0,0,1,0,1,0
"2471",0,2,0,0,4,3,0,1,2,6
"2472",0,0,0,0,1,0,0,0,0,2
"2473",0,0,0,0,0,0,0,0,0,1
"2474",0,0,0,0,0,0,0,0,0,0
"2475",0,0,0,0,1,0,0,0,0,1
"2476",0,0,0,0,1,0,0,0,0,1
"2477",0,0,0,0,0,0,0,0,0,0
"2478",0,0,0,0,1,0,0,0,0,1
"2479",1,2,1,1,2,1,1,2,2,8
"2480",0,0,0,0,0,0,0,0,0,0
"2481",0,0,0,0,0,0,0,0,0,0
"2482",0,0,0,0,2,1,0,0,0,2
"2483",0,0,0,0,0,0,0,0,0,0
"2484",0,2,0,0,1,0,1,1,0,1
"2485",0,0,0,0,1,0,0,1,0,1
"2486",0,0,0,0,1,0,0,0,0,1
"2487",0,0,0,0,0,0,0,0,0,0
"2488",0,0,0,0,1,0,0,0,0,1
"2489",0,0,0,0,0,0,1,0,1,0
"2490",0,0,0,0,0,0,0,0,1,0
"2491",0,0,0,0,0,0,0,0,0,1
"2492",0,1,0,0,2,1,0,3,2,5
"2493",0,0,0,0,0,1,0,0,0,0
"2494",0,3,0,1,2,1,1,2,0,2
"2495",0,3,0,0,3,0,1,1,0,3
"2496",0,0,0,0,0,0,0,0,0,0
"2497",0,0,0,0,0,0,0,0,0,0
"2498",0,0,0,0,1,0,0,0,0,1
"2499",1,3,0,0,2,1,1,1,0,4
"2500",0,0,0,0,1,1,0,0,0,1
"2501",0,0,0,0,0,0,0,0,0,1
"2502",0,0,0,0,0,0,0,0,0,0
"2503",0,2,1,1,3,1,1,1,4,5
"2504",0,0,0,0,0,0,0,0,0,0
"2505",1,0,1,1,2,2,0,1,1,2
"2506",0,0,0,1,0,1,0,0,1,0
"2507",1,2,1,0,4,2,1,1,1,6
"2508",0,1,0,1,0,0,1,0,1,0
"2509",0,0,0,0,1,0,0,0,0,1
"2510",0,0,0,0,0,0,0,0,0,0
"2511",0,0,0,0,0,0,0,0,0,0
"2512",0,0,0,0,0,0,0,0,0,0
"2513",0,0,0,0,0,0,0,0,0,0
"2514",0,0,0,0,0,0,0,0,0,0
"2515",0,0,0,0,0,0,0,0,0,0
"2516",0,0,0,0,0,0,0,0,0,0
"2517",0,0,0,0,1,0,0,1,0,2
"2518",1,3,0,1,6,1,1,3,1,6
"2519",0,0,0,0,0,0,0,0,0,0
"2520",0,0,0,0,1,0,0,0,0,1
"2521",0,0,0,0,0,0,0,0,0,0
"2522",0,0,0,0,1,0,0,0,0,1
"2523",0,1,0,0,2,1,1,3,1,5
"2524",0,0,0,0,0,0,0,0,0,0
"2525",0,0,0,0,1,0,0,0,0,1
"2526",0,0,0,0,0,0,0,0,0,0
"2527",0,0,0,0,1,0,0,0,0,1
"2528",0,0,0,0,1,0,0,0,0,1
"2529",0,0,0,0,1,0,0,1,0,1
"2530",0,0,0,0,2,1,0,0,0,2
"2531",0,1,0,0,1,0,0,0,0,1
"2532",0,0,0,0,1,0,0,0,0,1
"2533",0,0,0,0,1,1,0,1,0,2
"2534",0,2,0,0,3,1,1,2,0,3
"2535",0,0,0,0,1,1,0,0,0,1
"2536",0,0,0,0,0,1,0,0,0,0
"2537",0,1,0,0,0,0,0,0,0,0
"2538",0,0,0,0,1,0,0,0,0,1
"2539",0,0,0,0,0,0,0,0,0,0
"2540",0,1,0,0,0,1,0,1,1,2
"2541",0,3,0,0,4,0,2,2,0,5
"2542",0,0,0,0,0,0,0,0,1,0
"2543",0,1,0,0,1,0,0,1,0,2
"2544",0,1,0,0,1,0,1,1,0,1
"2545",0,1,0,0,1,0,0,1,0,3
"2546",0,0,0,0,0,0,0,0,0,0
"2547",0,0,0,0,0,0,0,0,0,0
"2548",0,1,0,1,1,1,1,0,1,1
"2549",0,0,0,0,1,0,0,0,0,1
"2550",0,0,0,0,1,0,0,0,0,1
"2551",0,0,0,0,1,0,0,0,0,1
"2552",0,0,0,0,1,0,0,1,0,1
"2553",0,0,0,0,0,0,0,0,0,0
"2554",0,0,0,0,2,0,0,0,0,2
"2555",0,0,0,0,2,1,0,0,0,4
"2556",0,0,0,0,1,0,0,0,0,1
"2557",0,0,0,0,0,0,0,0,0,1
"2558",0,0,0,0,0,0,0,0,0,0
"2559",2,2,1,1,3,2,1,6,2,7
"2560",0,1,0,1,2,1,0,0,0,3
"2561",0,0,0,0,1,0,0,0,0,1
"2562",0,1,1,0,1,0,2,1,0,4
"2563",0,0,0,0,1,1,0,1,1,2
"2564",0,0,0,0,0,0,0,0,0,0
"2565",0,0,0,0,0,0,0,0,0,0
"2566",0,0,0,0,1,0,0,0,0,1
"2567",0,0,0,0,1,1,0,0,0,1
"2568",0,0,0,0,0,0,0,0,0,0
"2569",0,0,0,0,0,0,0,0,0,2
"2570",0,0,0,0,1,0,0,0,0,2
"2571",0,0,0,0,0,0,0,0,0,1
"2572",0,0,0,0,0,0,0,0,0,1
"2573",0,0,0,0,0,0,0,0,0,1
"2574",1,0,0,1,0,1,0,0,1,0
"2575",0,0,0,0,1,0,0,0,0,1
"2576",0,0,0,0,1,0,0,0,0,1
"2577",0,1,0,0,1,0,0,1,0,1
"2578",0,0,0,0,0,0,0,0,0,1
"2579",0,0,0,0,2,1,0,0,0,2
"2580",0,0,0,0,0,0,0,2,0,2
"2581",0,0,0,0,0,0,0,0,0,0
"2582",0,0,0,0,0,1,0,0,1,0
"2583",0,0,0,0,0,0,0,0,0,0
"2584",0,0,0,0,1,0,0,0,0,2
"2585",0,0,0,0,1,0,0,0,0,1
"2586",0,0,0,0,2,1,0,1,0,2
"2587",0,0,0,0,0,0,0,0,0,0
"2588",0,1,0,0,1,1,0,0,0,1
"2589",0,0,0,0,1,0,0,0,0,1
"2590",0,2,1,0,2,1,0,1,2,3
"2591",0,0,0,0,0,0,0,0,0,0
"2592",0,0,0,0,0,0,0,0,0,0
"2593",0,0,0,0,0,0,0,0,0,2
"2594",0,0,0,0,0,0,0,0,0,0
"2595",0,1,1,0,2,1,1,1,1,3
"2596",1,1,0,0,1,1,1,1,2,2
"2597",0,0,0,0,1,1,0,0,0,1
"2598",0,0,0,0,0,0,0,0,0,0
"2599",0,0,0,0,0,0,0,0,0,0
"2600",0,1,0,0,1,0,0,0,0,1
"2601",0,0,0,0,0,0,0,0,0,0
"2602",0,2,0,0,3,1,0,2,0,3
"2603",0,0,0,0,1,0,0,0,0,1
"2604",0,0,0,1,0,0,1,0,1,0
"2605",0,1,0,0,1,0,0,0,0,2
"2606",0,0,0,0,0,0,0,0,0,0
"2607",0,0,0,0,0,0,0,0,0,0
"2608",0,2,0,0,3,0,0,1,1,3
"2609",0,0,0,0,0,0,0,0,0,0
"2610",0,0,0,0,0,0,0,0,0,0
"2611",0,0,0,0,1,0,0,1,0,1
"2612",1,0,0,1,0,1,0,1,2,2
"2613",0,0,0,0,1,1,0,0,0,1
"2614",0,0,0,0,0,0,0,0,0,1
"2615",0,1,0,0,2,0,0,0,0,3
"2616",0,0,0,0,0,0,0,0,0,1
"2617",0,1,0,0,1,0,0,1,0,2
"2618",0,0,0,0,0,0,0,0,0,0
"2619",0,1,0,0,2,1,0,2,0,3
"2620",0,1,0,0,2,1,0,1,1,4
"2621",0,0,0,0,0,0,0,0,0,0
"2622",0,0,0,0,1,0,0,0,0,1
"2623",0,0,0,1,2,1,1,1,1,3
"2624",0,0,0,0,1,0,0,0,0,2
"2625",0,2,0,0,1,0,0,1,0,1
"2626",0,2,0,0,1,1,0,0,0,1
"2627",1,1,0,1,1,0,0,0,1,1
"2628",0,0,0,0,0,0,0,0,0,0
"2629",0,0,0,0,0,0,0,0,0,0
"2630",0,1,0,0,1,0,1,0,0,1
"2631",0,1,0,0,0,0,0,0,0,0
"2632",0,0,0,0,1,0,0,0,0,2
"2633",0,1,0,0,3,1,0,2,0,3
"2634",0,1,0,0,1,0,0,0,0,1
"2635",0,0,0,0,0,0,0,0,0,0
"2636",0,0,0,0,1,0,0,0,0,1
"2637",0,0,0,0,0,0,0,2,0,1
"2638",0,1,0,0,0,0,1,1,0,2
"2639",0,1,0,0,0,0,0,0,0,0
"2640",1,0,1,0,2,1,0,0,1,2
"2641",1,0,0,1,0,0,1,0,1,0
"2642",0,0,0,0,1,0,0,0,0,1
"2643",0,0,0,0,0,0,0,0,0,1
"2644",0,1,0,0,1,0,1,1,0,1
"2645",0,1,0,0,1,0,1,1,1,1
"2646",0,1,0,0,1,0,0,0,0,3
"2647",0,0,0,0,1,0,0,0,0,1
"2648",0,2,0,0,2,1,0,1,0,3
"2649",0,2,0,0,0,0,0,1,0,0
"2650",0,0,0,0,0,0,0,0,0,1
"2651",0,0,0,0,0,0,0,0,0,0
"2652",2,0,1,2,0,1,0,0,2,0
"2653",0,0,0,0,0,0,0,0,0,0
"2654",0,0,0,0,1,0,0,0,0,1
"2655",0,0,0,0,0,0,0,0,0,0
"2656",1,1,0,0,1,0,1,1,0,3
"2657",0,0,0,0,1,0,0,1,0,2
"2658",0,0,0,0,0,0,0,0,0,0
"2659",1,2,0,0,3,1,1,1,0,5
"2660",1,1,1,1,1,2,0,0,1,1
"2661",0,0,0,0,0,0,0,0,0,0
"2662",0,1,0,0,1,1,0,0,0,1
"2663",0,0,0,0,0,0,0,0,0,0
"2664",0,0,0,0,0,0,0,0,0,0
"2665",1,0,1,1,0,1,0,1,1,2
"2666",1,1,0,1,1,2,0,1,1,4
"2667",0,1,0,0,1,0,0,1,0,2
"2668",0,0,0,0,0,0,0,0,0,1
"2669",0,1,0,1,1,1,1,0,1,2
"2670",0,0,0,0,1,1,0,0,0,3
"2671",1,1,0,1,3,0,2,0,2,2
"2672",0,0,0,0,0,0,0,0,0,0
"2673",0,0,0,0,0,0,0,0,0,0
"2674",2,5,2,1,4,1,3,4,3,4
"2675",0,1,0,0,1,0,0,0,0,1
"2676",0,0,0,0,1,2,0,2,1,3
"2677",0,1,0,0,2,1,0,0,0,3
"2678",0,1,0,0,1,0,0,1,1,3
"2679",1,2,1,1,2,0,0,2,0,3
"2680",0,0,0,0,0,0,0,0,1,0
"2681",0,0,0,0,0,0,0,0,0,0
"2682",0,1,0,0,1,1,0,1,0,1
"2683",1,0,1,1,1,3,0,0,2,3
"2684",0,0,0,0,1,1,0,1,0,2
"2685",0,2,0,1,3,1,1,1,1,3
"2686",0,2,0,0,1,0,0,2,1,1
"2687",0,0,0,0,0,0,0,0,0,0
"2688",0,1,0,0,1,0,0,1,0,1
"2689",1,1,1,1,1,2,0,0,2,2
"2690",0,0,0,0,0,0,0,0,0,0
"2691",0,0,0,0,3,1,0,1,0,3
"2692",0,0,0,0,1,0,0,0,0,1
"2693",0,1,0,0,1,0,0,0,0,2
"2694",0,1,0,0,1,0,1,1,0,3
"2695",0,0,0,0,1,0,0,0,0,1
"2696",0,2,0,0,2,0,1,1,0,3
"2697",0,0,0,0,0,0,0,0,0,0
"2698",0,0,0,0,0,0,0,0,0,0
"2699",1,4,1,0,6,2,4,4,3,9
"2700",0,2,0,0,1,0,0,1,0,2
"2701",0,1,0,0,0,0,0,0,0,0
"2702",0,0,0,0,1,0,0,0,0,1
"2703",0,0,0,0,0,0,0,0,0,0
"2704",0,2,0,0,4,1,1,2,0,6
"2705",0,0,0,0,1,0,0,0,0,1
"2706",0,0,0,0,3,1,0,1,0,5
"2707",1,0,0,0,1,1,0,0,1,1
"2708",0,0,0,0,1,0,1,0,0,2
"2709",1,0,1,0,0,1,0,0,2,0
"2710",0,0,0,0,0,0,0,0,0,1
"2711",0,1,0,0,1,0,0,0,0,1
"2712",0,0,0,0,2,1,0,0,0,3
"2713",0,2,0,2,3,0,1,1,1,4
"2714",0,1,0,0,2,1,0,0,0,3
"2715",0,0,0,0,0,0,0,0,0,0
"2716",0,1,0,0,1,0,0,1,0,3
"2717",1,1,1,1,1,2,0,1,2,2
"2718",0,1,0,0,1,0,0,1,0,1
"2719",0,0,0,1,1,0,1,0,1,2
"2720",0,0,0,0,0,0,0,0,0,1
"2721",0,2,0,0,2,0,0,2,0,4
"2722",0,0,0,0,2,1,0,0,0,3
"2723",0,0,0,0,0,0,0,0,0,0
"2724",0,0,0,0,0,0,0,0,0,0
"2725",0,1,0,0,1,0,1,2,0,3
"2726",0,0,0,0,1,0,0,0,0,1
"2727",0,0,0,0,1,1,0,0,2,1
"2728",0,0,0,0,1,0,0,0,0,1
"2729",0,0,0,0,1,0,0,0,0,1
"2730",0,0,0,0,0,0,0,0,0,0
"2731",0,0,0,0,0,0,0,0,0,0
"2732",0,1,0,0,0,0,0,0,0,0
"2733",0,0,0,0,0,0,0,0,0,0
"2734",0,0,1,0,2,0,1,2,0,3
"2735",0,0,0,0,0,0,0,0,0,0
"2736",0,1,0,1,1,1,1,0,1,1
"2737",0,0,0,0,1,0,0,0,0,1
"2738",1,0,1,0,0,0,0,0,1,0
"2739",1,1,0,0,2,0,1,0,1,2
"2740",0,1,0,0,0,0,0,0,0,0
"2741",0,0,0,0,0,0,0,0,0,0
"2742",0,0,0,0,1,1,0,0,0,2
"2743",0,0,0,0,0,0,0,0,0,1
"2744",0,0,0,0,0,0,0,0,0,0
"2745",0,1,0,0,0,0,0,0,0,0
"2746",0,1,0,0,1,0,1,1,0,1
"2747",0,0,0,0,1,0,0,1,0,1
"2748",0,0,0,0,0,0,0,0,0,0
"2749",0,1,0,0,1,0,1,1,0,1
"2750",0,0,0,0,1,1,0,1,1,2
"2751",1,1,0,0,0,0,1,1,0,0
"2752",0,0,0,0,2,1,0,1,0,2
"2753",0,1,0,0,1,0,0,0,0,1
"2754",0,0,0,0,1,0,0,1,0,1
"2755",0,2,0,0,2,0,1,2,0,3
"2756",0,1,0,0,1,0,0,1,0,1
"2757",0,0,0,0,0,0,0,0,0,0
"2758",0,0,0,0,1,0,0,1,0,1
"2759",0,0,0,0,0,0,0,0,0,0
"2760",1,1,1,1,2,3,1,1,3,6
"2761",0,2,0,0,3,0,1,3,0,4
"2762",0,0,0,0,0,0,0,0,1,0
"2763",0,0,0,0,2,0,0,0,0,2
"2764",0,0,0,0,0,0,0,0,0,0
"2765",0,1,0,0,0,0,0,0,0,0
"2766",0,1,0,0,1,0,0,1,0,1
"2767",0,0,0,0,1,0,0,0,0,1
"2768",0,0,0,0,1,0,0,1,0,1
"2769",0,3,0,0,2,0,0,1,0,2
"2770",0,0,0,0,0,0,0,0,0,0
"2771",0,0,0,1,0,0,0,1,0,0
"2772",1,1,1,0,0,0,0,0,1,0
"2773",0,0,0,0,0,0,0,0,0,0
"2774",0,1,0,0,3,1,0,2,0,4
"2775",0,1,0,0,1,0,0,0,0,2
"2776",0,0,0,0,0,0,0,0,0,0
"2777",0,1,0,0,2,1,1,1,0,2
"2778",0,0,0,0,1,0,0,0,1,1
"2779",1,2,0,1,3,2,2,2,2,3
"2780",0,0,0,0,1,1,0,0,0,1
"2781",0,0,0,0,0,0,0,0,0,0
"2782",0,0,0,0,0,0,0,0,0,0
"2783",0,0,0,0,0,0,0,0,0,1
"2784",0,0,0,0,0,0,0,0,0,0
"2785",0,0,0,0,0,0,0,0,0,0
"2786",0,0,0,0,0,0,0,0,0,0
"2787",0,0,0,0,0,0,0,0,0,1
"2788",1,0,1,1,0,1,0,0,1,0
"2789",0,1,0,0,0,0,0,0,0,0
"2790",0,0,0,0,0,0,0,0,0,0
"2791",0,0,0,0,0,0,0,0,0,0
"2792",0,1,0,0,1,0,1,1,0,2
"2793",0,0,0,0,0,0,0,0,0,0
"2794",0,0,0,0,1,0,0,0,0,1
"2795",0,1,0,0,1,0,0,1,0,1
"2796",0,1,0,0,1,1,0,0,0,3
"2797",0,1,0,0,2,0,0,1,0,4
"2798",1,0,1,0,2,1,1,3,2,3
"2799",0,1,0,0,1,0,1,1,0,1
"2800",0,0,0,0,0,0,0,0,0,0
"2801",0,0,0,0,1,1,0,1,1,2
"2802",0,1,1,0,2,2,0,2,1,2
"2803",0,1,0,0,1,0,0,1,1,2
"2804",0,0,0,0,0,0,0,0,0,0
"2805",0,1,0,0,0,0,0,0,0,1
"2806",0,0,0,0,0,0,0,0,0,0
"2807",0,0,0,0,0,0,0,0,0,0
"2808",0,0,0,0,0,0,0,1,0,2
"2809",0,0,0,0,2,1,0,1,0,3
"2810",0,2,0,0,3,0,1,1,0,3
"2811",0,0,0,0,1,1,0,0,0,1
"2812",0,0,0,0,0,0,0,0,0,0
"2813",1,1,2,1,0,1,0,0,2,1
"2814",0,0,0,0,1,0,0,0,0,1
"2815",0,0,0,0,1,0,0,0,0,1
"2816",0,1,0,0,2,1,0,1,0,2
"2817",0,0,0,0,2,0,1,1,0,2
"2818",0,0,0,1,1,1,1,0,1,2
"2819",0,0,0,0,2,0,0,1,0,2
"2820",0,2,0,0,2,0,1,2,0,2
"2821",0,0,0,1,0,0,1,0,1,0
"2822",0,2,0,0,4,3,0,1,2,6
"2823",0,0,0,0,1,0,0,0,0,2
"2824",0,0,0,0,0,0,0,0,0,1
"2825",0,0,0,0,0,0,0,0,0,0
"2826",0,0,0,0,1,0,0,0,0,1
"2827",0,0,0,0,1,0,0,0,0,1
"2828",0,0,0,0,0,0,0,0,0,0
"2829",0,0,0,0,1,0,0,0,0,1
"2830",1,2,1,1,2,1,1,2,2,8
"2831",0,0,0,0,0,0,0,0,0,0
"2832",0,0,0,0,0,0,0,0,0,0
"2833",0,0,0,0,2,1,0,0,0,2
"2834",0,0,0,0,0,0,0,0,0,0
"2835",0,2,0,0,1,0,1,1,0,1
"2836",0,0,0,0,1,0,0,1,0,1
"2837",0,0,0,0,1,0,0,0,0,1
"2838",0,0,0,0,0,0,0,0,0,0
"2839",0,0,0,0,1,0,0,0,0,1
"2840",0,0,0,0,0,0,1,0,1,0
"2841",0,0,0,0,0,0,0,0,1,0
"2842",0,0,0,0,0,0,0,0,0,1
"2843",0,1,0,0,2,1,0,3,2,5
"2844",0,0,0,0,0,1,0,0,0,0
"2845",0,3,0,1,2,1,1,2,0,2
"2846",0,3,0,0,3,0,1,1,0,3
"2847",0,0,0,0,0,0,0,0,0,0
"2848",0,0,0,0,0,0,0,0,0,0
"2849",0,0,0,0,1,0,0,0,0,1
"2850",1,3,0,0,2,1,1,1,0,4
"2851",0,0,0,0,1,1,0,0,0,1
"2852",0,0,0,0,0,0,0,0,0,1
"2853",0,0,0,0,0,0,0,0,0,0
"2854",0,2,1,1,3,1,1,1,4,5
"2855",0,0,0,0,0,0,0,0,0,0
"2856",1,0,1,1,2,2,0,1,1,2
"2857",0,0,0,1,0,1,0,0,1,0
"2858",1,2,1,0,4,2,1,1,1,6
"2859",0,1,0,1,0,0,1,0,1,0
"2860",0,0,0,0,1,0,0,0,0,1
"2861",0,0,0,0,0,0,0,0,0,0
"2862",0,0,0,0,0,0,0,0,0,0
"2863",0,0,0,0,0,0,0,0,0,0
"2864",0,0,0,0,0,0,0,0,0,0
"2865",0,0,0,0,0,0,0,0,0,0
"2866",0,0,0,0,0,0,0,0,0,0
"2867",0,0,0,0,0,0,0,0,0,0
"2868",0,0,0,0,1,0,0,1,0,2
"2869",1,3,0,1,6,1,1,3,1,6
"2870",0,0,0,0,0,0,0,0,0,0
"2871",0,0,0,0,1,0,0,0,0,1
"2872",0,0,0,0,0,0,0,0,0,0
"2873",0,0,0,0,1,0,0,0,0,1
"2874",0,1,0,0,2,1,1,3,1,5
"2875",0,0,0,0,0,0,0,0,0,0
"2876",0,0,0,0,1,0,0,0,0,1
"2877",0,0,0,0,0,0,0,0,0,0
"2878",0,0,0,0,1,0,0,0,0,1
"2879",0,0,0,0,1,0,0,0,0,1
"2880",0,0,0,0,1,0,0,1,0,1
"2881",0,0,0,0,2,1,0,0,0,2
"2882",0,1,0,0,1,0,0,0,0,1
"2883",0,0,0,0,1,0,0,0,0,1
"2884",0,0,0,0,1,1,0,1,0,2
"2885",0,2,0,0,3,1,1,2,0,3
"2886",0,0,0,0,1,1,0,0,0,1
"2887",0,0,0,0,0,1,0,0,0,0
"2888",0,1,0,0,0,0,0,0,0,0
"2889",0,0,0,0,1,0,0,0,0,1
"2890",0,0,0,0,0,0,0,0,0,0
"2891",0,1,0,0,0,1,0,1,1,2
"2892",0,3,0,0,4,0,2,2,0,5
"2893",0,0,0,0,0,0,0,0,1,0
"2894",0,1,0,0,1,0,0,1,0,2
"2895",0,1,0,0,1,0,1,1,0,1
"2896",0,1,0,0,1,0,0,1,0,3
"2897",0,0,0,0,0,0,0,0,0,0
"2898",0,0,0,0,0,0,0,0,0,0
"2899",0,1,0,1,1,1,1,0,1,1
"2900",0,0,0,0,1,0,0,0,0,1
"2901",0,0,0,0,1,0,0,0,0,1
"2902",0,0,0,0,1,0,0,0,0,1
"2903",0,0,0,0,1,0,0,1,0,1
"2904",0,0,0,0,0,0,0,0,0,0
"2905",0,0,0,0,2,0,0,0,0,2
"2906",0,0,0,0,2,1,0,0,0,4
"2907",0,0,0,0,1,0,0,0,0,1
"2908",0,0,0,0,0,0,0,0,0,1
"2909",0,0,0,0,0,0,0,0,0,0
"2910",2,2,1,1,3,2,1,6,2,7
"2911",0,1,0,1,2,1,0,0,0,3
"2912",0,0,0,0,1,0,0,0,0,1
"2913",0,1,1,0,1,0,2,1,0,4
"2914",0,0,0,0,1,1,0,1,1,2
"2915",0,0,0,0,0,0,0,0,0,0
"2916",0,0,0,0,0,0,0,0,0,0
"2917",0,0,0,0,1,0,0,0,0,1
"2918",0,0,0,0,1,1,0,0,0,1
"2919",0,0,0,0,0,0,0,0,0,0
"2920",0,0,0,0,0,0,0,0,0,2
"2921",0,0,0,0,1,0,0,0,0,2
"2922",0,0,0,0,0,0,0,0,0,1
"2923",0,0,0,0,0,0,0,0,0,1
"2924",0,0,0,0,0,0,0,0,0,1
"2925",1,0,0,1,0,1,0,0,1,0
"2926",0,0,0,0,1,0,0,0,0,1
"2927",0,0,0,0,1,0,0,0,0,1
"2928",0,1,0,0,1,0,0,1,0,1
"2929",0,0,0,0,0,0,0,0,0,1
"2930",0,0,0,0,2,1,0,0,0,2
"2931",0,0,0,0,0,0,0,2,0,2
"2932",0,0,0,0,0,0,0,0,0,0
"2933",0,0,0,0,0,1,0,0,1,0
"2934",0,0,0,0,0,0,0,0,0,0
"2935",0,0,0,0,1,0,0,0,0,2
"2936",0,0,0,0,1,0,0,0,0,1
"2937",0,0,0,0,2,1,0,1,0,2
"2938",0,0,0,0,0,0,0,0,0,0
"2939",0,1,0,0,1,1,0,0,0,1
